Activity ID,WBS Code,Name,Description,Discipline,Activity Type,Location,Equipment Tag,Planned Start,Planned Finish,Duration Days,Planned Progress,Actual Progress,Status,Critical Path
"PIP-HYDR-0047","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.1 > 1.2.2.3.1.1","Hydrostatic Pressure Testing & De-watering - Cooling System Loop","Hydrostatic Pressure Testing & De-watering for Cooling System Loop located at Control Room & Admin (Telecom & Server Room).","PIPING","HYDROTEST","Control Room & Admin - Telecom & Server Room","","2026-08-10T08:00:00.000Z","2026-08-16T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-FLUS-0048","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.1 > 1.2.2.3.1.2","Chemical Cleaning & Nitrogen Flushing - Lube Oil Piping System","Chemical Cleaning & Nitrogen Flushing for Lube Oil Piping System located at Control Room & Admin (DCS & ESD System Rack Room).","PIPING","FLUSHING","Control Room & Admin - DCS & ESD System Rack Room","","2026-08-14T08:00:00.000Z","2026-08-18T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-INSU-0049","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.2","Thermal Insulation & Acoustic Cladding - Chilled Water Line","Thermal Insulation & Acoustic Cladding for Chilled Water Line located at Condensate & Slop Tank Farm (Dyke Wall Containment Basin).","PIPING","INSULATION","Condensate & Slop Tank Farm - Dyke Wall Containment Basin","","2026-08-10T08:00:00.000Z","2026-08-15T08:00:00.000Z",5,0,0,"NOT_STARTED",true
"PIP-FABR-0050","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.2 > 1.2.2.3.2.1","Pipe Spool Fabrication & Cutting - Discharge Spool","Pipe Spool Fabrication & Cutting for Discharge Spool located at Oily Water & Storm Drainage (Storm Water Retention Basin).","PIPING","FABRICATION","Oily Water & Storm Drainage - Storm Water Retention Basin","","2026-08-12T08:00:00.000Z","2026-08-25T08:00:00.000Z",13,0,0,"NOT_STARTED",false
"PIP-EREC-0051","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.2 > 1.2.2.3.2.2","Pipe Spool Rigging & Erection - Bypass Loop","Pipe Spool Rigging & Erection for Bypass Loop located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","PIPING","ERECTION","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-08-17T08:00:00.000Z","2026-08-31T08:00:00.000Z",14,0,0,"NOT_STARTED",false
"PIP-FITU-0052","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.3","Joint Fit-up & Alignment Verification - Branch Connection","Joint Fit-up & Alignment Verification for Branch Connection located at Compressor Area (Gas Turbine Driver Bay).","PIPING","FITUP","Compressor Area - Gas Turbine Driver Bay","","2026-08-12T08:00:00.000Z","2026-08-16T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"PIP-WELD-0053","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.3 > 1.2.2.3.3.1","Piping GTAW/SMAW Welding - Drain Line Joints","Piping GTAW/SMAW Welding for Drain Line Joints located at Utility Area (Nitrogen Generation Skid).","PIPING","WELDING","Utility Area - Nitrogen Generation Skid","","2026-08-17T08:00:00.000Z","2026-08-28T08:00:00.000Z",11,0,0,"NOT_STARTED",true
"PIP-NDT-0054","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.3 > 1.2.2.3.3.2","Non-Destructive Testing (Radiography/UT/DPT) - Flange Root DPT","Non-Destructive Testing (Radiography/UT/DPT) for Flange Root DPT located at Oily Water & Storm Drainage (Oily Water Sewer Lift Station).","PIPING","NDT","Oily Water & Storm Drainage - Oily Water Sewer Lift Station","","2026-08-17T08:00:00.000Z","2026-08-20T08:00:00.000Z",3,0,0,"NOT_STARTED",false
"PIP-HYDR-0055","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.1","Hydrostatic Pressure Testing & De-watering - Discharge Piping Circuit","Hydrostatic Pressure Testing & De-watering for Discharge Piping Circuit located at Condensate & Slop Tank Farm (Dyke Wall Containment Basin).","PIPING","HYDROTEST","Condensate & Slop Tank Farm - Dyke Wall Containment Basin","","2026-08-15T08:00:00.000Z","2026-08-19T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-FLUS-0056","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.1 > 1.2.3.1.1.1","Chemical Cleaning & Nitrogen Flushing - Seal Gas Line","Chemical Cleaning & Nitrogen Flushing for Seal Gas Line located at Process Area (Gas Metering Skid).","PIPING","FLUSHING","Process Area - Gas Metering Skid","","2026-08-22T08:00:00.000Z","2026-08-26T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-INSU-0057","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.1 > 1.2.3.1.1.2","Thermal Insulation & Acoustic Cladding - Hot Gas Header","Thermal Insulation & Acoustic Cladding for Hot Gas Header located at Condensate & Slop Tank Farm (Condensate Storage Tank TK-302).","PIPING","INSULATION","Condensate & Slop Tank Farm - Condensate Storage Tank TK-302","","2026-08-16T08:00:00.000Z","2026-08-20T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-FABR-0058","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.2","Pipe Spool Fabrication & Cutting - Suction Header Spool","Pipe Spool Fabrication & Cutting for Suction Header Spool located at Compressor Area (Compressor Train 1 (C-101)).","PIPING","FABRICATION","Compressor Area - Compressor Train 1 (C-101)","","2026-08-20T08:00:00.000Z","2026-08-29T08:00:00.000Z",9,0,0,"NOT_STARTED",false
"PIP-EREC-0059","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.2 > 1.2.3.1.2.1","Pipe Spool Rigging & Erection - Compressor Manifold","Pipe Spool Rigging & Erection for Compressor Manifold located at Compressor Area (Suction Scrubber Pad).","PIPING","ERECTION","Compressor Area - Suction Scrubber Pad","","2026-08-21T08:00:00.000Z","2026-08-30T08:00:00.000Z",9,0,0,"NOT_STARTED",false
"PIP-FITU-0060","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.2 > 1.2.3.1.2.2","Joint Fit-up & Alignment Verification - Flange Assembly","Joint Fit-up & Alignment Verification for Flange Assembly located at Compressor Area (Discharge Cooler Bay).","PIPING","FITUP","Compressor Area - Discharge Cooler Bay","","2026-08-20T08:00:00.000Z","2026-08-23T08:00:00.000Z",3,0,0,"NOT_STARTED",true
"PIP-WELD-0061","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.3","Piping GTAW/SMAW Welding - Drain Line Joints","Piping GTAW/SMAW Welding for Drain Line Joints located at Compressor Area (Compressor Train 2 (C-102)).","PIPING","WELDING","Compressor Area - Compressor Train 2 (C-102)","","2026-08-22T08:00:00.000Z","2026-09-01T08:00:00.000Z",10,0,0,"NOT_STARTED",true
"PIP-NDT-0062","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.3 > 1.2.3.1.3.1","Non-Destructive Testing (Radiography/UT/DPT) - Weld Seams 100% RT","Non-Destructive Testing (Radiography/UT/DPT) for Weld Seams 100% RT located at Utility Area (Cooling Water Circulation Basin).","PIPING","NDT","Utility Area - Cooling Water Circulation Basin","","2026-08-24T08:00:00.000Z","2026-08-26T08:00:00.000Z",2,0,0,"NOT_STARTED",false
"PIP-HYDR-0063","1.0 > 1.2 > 1.2.3 > 1.2.3.1 > 1.2.3.1.3 > 1.2.3.1.3.2","Hydrostatic Pressure Testing & De-watering - Discharge Piping Circuit","Hydrostatic Pressure Testing & De-watering for Discharge Piping Circuit located at Utility Area (Instrument Air Package).","PIPING","HYDROTEST","Utility Area - Instrument Air Package","","2026-08-26T08:00:00.000Z","2026-09-03T08:00:00.000Z",8,0,0,"NOT_STARTED",false
"PIP-FLUS-0064","1.0 > 1.2 > 1.2.3 > 1.2.3.2 > 1.2.3.2.1","Chemical Cleaning & Nitrogen Flushing - Seal Gas Line","Chemical Cleaning & Nitrogen Flushing for Seal Gas Line located at Electrical Substation (Transformer Yard (TR-01 / TR-02)).","PIPING","FLUSHING","Electrical Substation - Transformer Yard (TR-01 / TR-02)","","2026-08-28T08:00:00.000Z","2026-08-30T08:00:00.000Z",2,0,0,"NOT_STARTED",false
"PIP-INSU-0065","1.0 > 1.2 > 1.2.3 > 1.2.3.2 > 1.2.3.2.1 > 1.2.3.2.1.1","Thermal Insulation & Acoustic Cladding - Exhaust Duct","Thermal Insulation & Acoustic Cladding for Exhaust Duct located at Process Area (Hydrocarbon Condensate Unit).","PIPING","INSULATION","Process Area - Hydrocarbon Condensate Unit","","2026-08-27T08:00:00.000Z","2026-09-04T08:00:00.000Z",8,0,0,"NOT_STARTED",false
